"motusRecvID","recvProjectID","receiverID","recvDeployID","port","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus","dongle_type","frequency"
"394","1","SG-5113BBBK2672","677","2","yagi-9-laird","195.0","195.0","185.97925","","","","5.8","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","677","3","yagi-9-laird","105.0","105.0","95.97925","","","","5.6","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","2111","1","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","2111","2","yagi-9-laird","195.0","195.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","2111","3","yagi-9-laird","95.0","95.0","","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","3759","1","yagi-9-laird","35.0","35.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","3759","2","yagi-9-laird","195.0","195.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","3987","1","yagi-9-laird","35.0","35.0","25.919617","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","3987","2","yagi-9-laird","195.0","195.0","185.91962","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","3987","3","yagi-9-laird","95.0","95.0","85.91962","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"394","1","SG-5113BBBK2672","8209","1","yagi-9-laird","115.0","115.0","105.37016","","","","13.7","","","","","","","","","","active","Funcube Pro","166.38"
"394","1","SG-5113BBBK2672","8209","2","yagi-9-laird","250.0","250.0","240.37016","","","","13.1","","","","","","","","","","active","Funcube Pro","166.38"
"394","1","SG-5113BBBK2672","8209","3","yagi-9-laird","15.0","15.0","5.370165","","","","12.2","","","","","","","","","","active","Funcube Pro","166.38"
"395","1","SG-5113BBBK2674","648","1","yagi-9-laird","0.0","0.0","350.2163","","","","12.0","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","648","2","yagi-9-laird","230.0","230.0","220.2163","","","","11.8","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","648","3","yagi-9-laird","120.0","120.0","110.21629","","","","11.6","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","3962","2","yagi-9-laird","230.0","230.0","220.17029","","","","11.8","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","3962","3","yagi-9-laird","120.0","120.0","110.17028","","","","11.6","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4254","1","yagi-9-laird","0.0","0.0","350.1798","","","","12.0","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4254","2","yagi-9-laird","230.0","230.0","220.1798","","","","11.8","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4254","3","yagi-9-laird","120.0","120.0","110.179794","","","","11.6","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4254","4","yagi-5","90.0","90.0","80.179794","","","","4.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4255","1","yagi-9-laird","0.0","0.0","350.17694","","","","12.0","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4255","2","yagi-9-laird","230.0","230.0","220.17693","","","","11.8","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4255","3","yagi-9-laird","120.0","120.0","110.17693","","","","11.6","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"395","1","SG-5113BBBK2674","4256","1","yagi-9-laird","0.0","0.0","350.16306","","","","12.0","","7.6","","","","","","","","terminated","Funcube Pro Plus","166.38"
"395","1","SG-5113BBBK2674","4256","2","yagi-9-laird","230.0","230.0","220.16306","","","","11.8","","7.6","","","","","","","","terminated","Funcube Pro Plus","166.38"
"395","1","SG-5113BBBK2674","4256","3","yagi-9-laird","120.0","120.0","110.163055","","","","11.6","","7.6","","","","","","","","terminated","Funcube Pro Plus","166.38"
"396","1","SG-5113BBBK2675","670","1","yagi-9-laird","345.0","345.0","334.8265","","","","6.0","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","670","2","yagi-9-laird","220.0","220.0","209.82652","","","","5.8","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","670","3","yagi-9-laird","100.0","100.0","89.82652","","","","5.6","","7.6","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","2016","1","yagi-9-laird","345.0","345.0","334.822","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","2016","2","yagi-9-laird","220.0","220.0","209.82199","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","2016","3","yagi-9-laird","100.0","100.0","89.82198","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","2120","1","yagi-9-laird","345.0","345.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","2120","2","yagi-9-laird","220.0","220.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","2120","3","yagi-9-laird","100.0","100.0","","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","3741","1","yagi-9-laird","345.0","345.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","3741","2","yagi-9-laird","220.0","220.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","3994","1","yagi-9-laird","345.0","345.0","334.8022","","","","6.0","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","3994","2","yagi-9-laird","220.0","220.0","209.80219","","","","5.8","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"396","1","SG-5113BBBK2675","3994","3","yagi-9-laird","100.0","100.0","89.80219","","","","5.6","","","","","","","","","","active","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","658","1","yagi-9-laird","0.0","0.0","","","","","6.0","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","658","2","yagi-9-laird","240.0","240.0","","","","","5.8","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","658","3","yagi-9-laird","120.0","120.0","","","","","5.6","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","739","1","yagi-9-laird","40.0","40.0","","","","","6.0","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","739","2","yagi-9-laird","315.0","315.0","","","","","5.8","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","739","3","yagi-9-laird","110.0","110.0","","","","","5.6","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","2005","1","yagi-9-laird","40.0","40.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","2005","2","yagi-9-laird","315.0","315.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","2005","3","yagi-9-laird","110.0","110.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","2114","1","yagi-9-laird","40.0","40.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","2114","2","yagi-9-laird","315.0","315.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"397","1","SG-5113BBBK2678","2114","3","yagi-9-laird","110.0","110.0","","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","654","1","yagi-9-laird","10.0","10.0","","","","","6.0","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","654","2","yagi-9-laird","230.0","230.0","","","","","5.8","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","654","3","yagi-9-laird","120.0","120.0","","","","","5.6","","7.62","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","743","1","yagi-9-laird","50.0","50.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","743","2","yagi-9-laird","270.0","270.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","743","3","yagi-9-laird","90.0","90.0","","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","3754","2","yagi-9-laird","270.0","270.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","3754","3","yagi-9-laird","90.0","90.0","","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","3956","1","yagi-9-laird","50.0","50.0","39.753334","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","3956","2","yagi-9-laird","270.0","270.0","259.75333","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","3956","3","yagi-9-laird","90.0","90.0","79.753334","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"398","1","SG-5113BBBK2799","5778","1","none","","","","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"398","1","SG-5113BBBK2799","5778","2","none","","","","","","","","","","","","","","","","","terminated","RTL-SDR v3","166.38"
"398","1","SG-5113BBBK2799","5778","3","none","","","","","","","","","","","","","","","","","terminated","CTT Motus Adapter v1","434.00"
"398","1","SG-5113BBBK2799","5988","1","yagi-9-laird","35.0","35.0","22.808287","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"398","1","SG-5113BBBK2799","5988","2","yagi-9-laird","254.0","254.0","241.80829","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"398","1","SG-5113BBBK2799","5988","3","yagi-9-laird","330.0","330.0","317.8083","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"398","1","SG-5113BBBK2799","7688","1","yagi-9-laird","340.0","340.0","330.38745","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"398","1","SG-5113BBBK2799","7688","2","yagi-9-laird","150.0","150.0","140.38747","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"399","1","SG-5113BBBK2822","684","1","yagi-9-laird","180.0","180.0","170.34938","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"399","1","SG-5113BBBK2822","684","2","yagi-9-laird","300.0","300.0","290.3494","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"399","1","SG-5113BBBK2822","684","3","yagi-9-laird","100.0","100.0","90.34939","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"399","1","SG-5113BBBK2822","2018","1","yagi-9-laird","180.0","180.0","170.34404","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","2018","2","yagi-9-laird","300.0","300.0","290.34406","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","2018","3","yagi-9-laird","100.0","100.0","90.34405","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","2121","1","yagi-9-laird","180.0","180.0","","","","","6.0","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","2121","2","yagi-9-laird","300.0","300.0","","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","2121","3","yagi-9-laird","100.0","100.0","","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","3755","2","yagi-9-laird","300.0","300.0","290.3155","","","","5.8","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"399","1","SG-5113BBBK2822","3755","3","yagi-9-laird","100.0","100.0","90.31549","","","","5.6","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","644","1","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","644","2","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","644","3","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2028","1","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2028","2","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2028","3","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2122","1","yagi-9-laird","0.0","0.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2122","2","yagi-9-laird","120.0","120.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2122","3","yagi-9-laird","240.0","240.0","","","","","","","","","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2428","1","yagi-9-laird","220.0","220.0","","","","","6.0","","7.62","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2428","2","yagi-9-laird","130.0","130.0","","","","","5.8","","7.62","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","2428","3","yagi-9-laird","0.0","0.0","","","","","5.6","","7.62","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","3054","1","yagi-9-laird","20.0","20.0","10.997964","","","","6.0","","7.6","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","3054","2","yagi-9-laird","250.0","250.0","240.99797","","","","5.8","","7.6","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","3054","3","yagi-9-laird","120.0","120.0","110.99796","","","","5.6","","7.6","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","3740","2","yagi-9-laird","250.0","250.0","240.98418","","","","5.8","","7.6","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
"400","1","SG-5113BBBK2827","3740","3","yagi-9-laird","120.0","120.0","110.98418","","","","5.6","","7.6","RG58","","","","","","","terminated","Funcube; Unconfirmed","166.38"
